uid,ID,Results_of_analysis,Bird_species_FR,CD_nom,Bird_species_LAT,Bird_family_latin,Code_INSEE_municipality,Obs_date,Zone_of_enhanced_surveillance_ZRP,Name_ZRP,Nb_birds_lab_pools,X_Municipality_centroid_Lambert93,Y_Municipality_centroid_Lambert93
944,13_20160818_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,13077,18/08/2016,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,861203,6260277
945,13_20160819_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,13077,19/08/2016,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,861203,6260277
946,13_20160819_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,13077,19/08/2016,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,861203,6260277
947,13_20161202_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,13204,02/12/2016,No,NA,2,894953,6248462
948,13_20170219_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,13054,19/02/2017,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,879656,6259309
949,18_20170104_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,18036,04/01/2017,Yes,LA_SOLOGNE,1,632625,6674859
950,21_20161126_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,21233,26/11/2016,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,878800,6695604
955,24_20180124_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,24037,09/01/2018,Yes,VALLEE_DE_LA_DORDOGNE,1,501419,6420808
956,25_20161208_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,25320,08/12/2016,Yes,FLEUVE_ET_VALLEE_DU_DOUBS_HAUT_DOUBS,1,950123,6636871
957,25_20161219_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,25112,19/12/2016,No,NA,1,932040,6688583
958,25_20170127_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,25361,27/01/2017,Yes,FLEUVE_ET_VALLEE_DU_DOUBS_HAUT_DOUBS,1,952655,6638144
959,25_20170223_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,25402,23/02/2017,No,NA,1,994113,6701424
124,33_20221124_C,HP,Bernache_du_Canada,2749,Anas_canadensis,Anatidae,33056,15/08/2022,Yes,MARAIS_ET_PLANS_D_EAU_DE_BORDEAUX,1,415883,6431653
125,60_20221215_B,negative,Bernache_du_Canada,2749,Anas_canadensis,Anatidae,60534,07/09/2022,No,NA,1,696018,6925109
126,22_20161216_A,negative,Bernache_nonnette,2752,Anas_leucopsis,Anatidae,22209,16/12/2016,Yes,DPM_BAIES_LANCIEUX_ARGUENON_FRESNAYE,1,322150,6841942
127,39_20170419_A,negative,Bernache_nonnette,2752,Anas_leucopsis,Anatidae,39173,12/04/2017,No,NA,1,882396,6606171
128,59_20201206_A,negative,Bernache_nonnette,2752,Anas_leucopsis,Anatidae,59152,30/11/2020,No,NA,1,701204,7072901
3116,80_16012023_557,negative,Oceanite_de_Wilson,1039,Oceanites_oceanicus,Oceanitidae,80713,02/11/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
3117,40_20221220_A,negative,Oceanite_tempete,2419,Hydrobates_pelagicus,Hydrobatidae,40184,21/11/2022,No,NA,2,361312,6349366
3118,16_20230214_A,negative,Oedicneme_criard,3120,Burhinus_oedicnemus,Burhinidae,16078,17/10/2022,No,NA,1,481795,6517450
3095,29_20221221_C,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,29025,22/11/2022,No,NA,1,171644,6807434
3096,18_20221221_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,18033,23/11/2022,No,NA,1,654803,6665085
3097,18_20221221_D,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,18033,24/11/2022,No,NA,1,654803,6665085
3098,30_20221221_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,30065,24/11/2022,No,NA,1,784182,6320818
3099,38_20221221_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,38394,25/11/2022,No,NA,3,876256,6445164
3100,50_20221221_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,50481,23/11/2022,No,NA,1,365038,6915145
3101,16_20221221_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,16138,23/11/2022,No,NA,1,473200,6513059
3102,87_20221221_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,87174,25/11/2022,No,NA,1,579250,6518825
3103,43_20221222_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,43041,23/11/2022,No,NA,1,772916,6438863
3104,43_20221222_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,43265,23/11/2022,No,NA,1,792411,6461108
3105,56_20221222_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,56052,03/11/2022,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,1,281048,6728640
3106,07_20221222_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,7086,23/11/2022,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,836596,6445744
3107,33_20221223_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,33213,23/11/2022,No,NA,1,420298,6404182
3108,24_20221223_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,24155,25/11/2022,No,NA,3,509967,6436551
3109,64_20230105_G,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,64102,18/11/2022,Yes,ETANGS_ET_MARAIS_DU_LITTORAL_SUD_LANDAIS,1,338795,6275780
3110,36_16012023_527,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,36036,23/11/2022,No,NA,1,563239,6606489
3111,16_16012023_498,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,16300,20/11/2022,No,NA,1,488119,6530135
3112,50_20230126_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,50215,20/11/2022,No,NA,1,365928,6898594
3113,80__20230127_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,80182,10/03/2022,Yes,LITTORAL_PICARD,3,593938,7010320
3114,62_20230127_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,62604,26/02/2022,No,NA,3,601780,7058923
3115,62_20230127_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,62645,28/03/2022,Yes,LITTORAL_DU_PAS_DE_CALAIS,1,632558,7099012
3119,55_20220117_A,HP,Oie_a_bec_court,2725,Anser_brachyrhynchus,Anatidae,55386,11/11/2021,Yes,LA_WOEVRE,2,901792,6874510
3706,33_20200526_B,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,33262,05/11/2019,Yes,LA_GIRONDE,4,416074,6440007
3707,81_20200526_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,81271,27/01/2020,No,NA,4,594706,6296561
3708,27_20201119_B,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,27140,11/11/2020,Yes,VALLEE_DE_L_EURE,1,577124,6888044
17,37_20210131_A,negative,Aigrette_garzette,2499,Ardea_garzetta,Ardeidae,37104,16/01/2021,No,NA,1,532983,6690680
2363,2B_20201205_D,HP,Goeland_leucophee,199374,Larus_michahellis,Laridae,2B042,18/11/2020,Yes,ETANG_DE_BIGUGLIA,1,1230298,6184789
198,2B_20201205_E,HP,Buse_variable,2623,Buteo_buteo,Accipitridae,2B207,18/11/2020,No,NA,1,1234662,6172134
199,57_20201206_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,57066,23/11/2020,Yes,ETANGS_DE_MOSELLE_DONT_LINDRE,1,991083,6865609
200,61_20201213_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,61301,08/12/2020,No,NA,1,493189,6833069
201,79_20201221_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,79048,14/12/2020,No,NA,1,445874,6591260
228,01_20220121_C,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,1427,09/12/2021,Yes,LA_DOMBES,1,837191,6539503
3791,62_20221214_D,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,62643,06/09/2022,Yes,LES_BASSINS_DE_DECANTATION_DU_PAS_DE_CALAIS,1,600249,7067866
3792,14_20221215_B,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,14754,04/09/2022,Yes,VALLEE_DE_LA_TOUQUES_ET_DE_LA_DIVE,1,482069,6916823
3793,24_20221215_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,24409,10/11/2022,No,NA,2,492658,6443826
3794,40_20221215_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,40113,07/11/2022,No,NA,5,384463,6300501
3795,40_20221219_C,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,40237,16/11/2022,No,NA,1,384396,6303156
3796,66_20221220_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,66164,16/11/2022,No,NA,2,689952,6186756
136,62_20221125_A,negative,Blongios_nain,2479,Ardea_minuta,Ardeidae,62080,11/08/2022,No,NA,1,689773,7000655
137,34_20230130_AB,negative,Bondree_apivore,2834,Falco_apivorus,Accipitridae,34128,04/10/2022,No,NA,12,758415,6314504
3797,34_20221220_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,34108,17/11/2022,Yes,ETANGS_MONTPELLIERAINS,1,761773,6261958
3798,34_20221220_B,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,34108,07/11/2022,Yes,ETANGS_MONTPELLIERAINS,1,761773,6261958
3799,34_20221220_C,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,34333,06/11/2022,Yes,ETANGS_MONTPELLIERAINS,1,764815,6265655
3800,24_20221223_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,24182,24/11/2022,No,NA,1,484021,6423934
3801,49_20230109_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,49328,26/09/2022,No,NA,2,466957,6689778
3802,80_20230112_G,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,80721,21/09/2022,Yes,LITTORAL_PICARD,1,602094,7009542
2461,01_20220127_E,HP,Grande_aigrette,2504,Ardea_alba,Ardeidae,1045,20/12/2021,Yes,LA_DOMBES,1,857501,6541393
3803,53_20230117_A,HP,Tourterelle_turque,3431,Columba_decaocto,Columbidae,53097,08/10/2022,Yes,COAVRONS,1,447523,6788787
3375,02_20221025_B,negative,Pigeon_ramier,3424,Columba_palumbus,Columbidae,2009,08/06/2022,No,NA,1,726769,6962634
3376,02_20221025_C,negative,Pigeon_ramier,3424,Columba_palumbus,Columbidae,2687,02/06/2022,No,NA,1,714809,6911768
3075,49_20221219_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,49125,18/11/2022,No,NA,1,451755,6682394
3076,44_20221219_E,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,44211,17/11/2022,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,1,285931,6708326
3077,44_20221219_F,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,44211,18/11/2022,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,1,285931,6708326
3078,40_20221219_D,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,40184,22/11/2022,No,NA,2,361312,6349366
3079,16_20221220_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,16102,21/11/2022,No,NA,2,440919,6516483
3080,63_20221220_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,63047,19/11/2022,No,NA,1,680366,6497975
3081,47_20221220_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,47325,22/11/2022,No,NA,1,483322,6367587
3082,64_20221220_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,64453,21/11/2022,No,NA,1,447293,6237307
3083,22_20221220_E,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,22047,23/11/2022,No,NA,1,252409,6818104
3084,50_20221220_C,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,50496,22/11/2022,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,368098,6856852
3085,64_20221220_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,64024,22/11/2022,No,NA,2,334325,6276614
3086,40_20221220_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,40296,20/11/2022,No,NA,3,345438,6299971
3087,03_20221220_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,3321,23/11/2022,No,NA,1,729323,6607935
3088,24_20221220_E,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,24037,25/11/2022,Yes,VALLEE_DE_LA_DORDOGNE,2,501419,6420808
3433,14_20210118_A,negative,Pingouin_torda,3388,Alca_torda,Alcidae,14117,10/01/2021,No,NA,5,472599,6913968
3434,44_20210201_A,negative,Pingouin_torda,3388,Alca_torda,Alcidae,44154,19/01/2021,Yes,ESTUAIRE_DE_LA_LOIRE,1,310614,6694765
3435,50_20220117_A,negative,Pingouin_torda,3388,Alca_torda,Alcidae,50403,28/10/2021,No,NA,1,367783,6906024
3436,50_20220119_A,negative,Pingouin_torda,3388,Alca_torda,Alcidae,50403,28/10/2021,No,NA,1,367783,6906024
3437,50_20220119_B,negative,Pingouin_torda,3388,Alca_torda,Alcidae,50403,28/10/2021,No,NA,1,367783,6906024
3438,50_20220119_C,negative,Pingouin_torda,3388,Alca_torda,Alcidae,50403,28/10/2021,No,NA,1,367783,6906024
3439,50_20220119_D,negative,Pingouin_torda,3388,Alca_torda,Alcidae,50403,28/10/2021,No,NA,1,367783,6906024
3440,50_20220119_E,negative,Pingouin_torda,3388,Alca_torda,Alcidae,50403,28/10/2021,No,NA,1,367783,6906024
3063,29_20201230_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,29302,20/12/2020,Yes,RADE_DE_BREST,1,173047,6821193
3064,29_20210126_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,29195,14/01/2021,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,148682,6859831
3065,22_20220315_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,22379,08/01/2022,No,NA,1,234543,6875711
3066,62_20221107_A,HP,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,62160,25/07/2022,Yes,LES_BASSINS_DE_DECANTATION_DU_PAS_DE_CALAIS,1,601538,7071484
3067,62_20221107_B,HP,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,62160,25/07/2022,Yes,LES_BASSINS_DE_DECANTATION_DU_PAS_DE_CALAIS,1,601538,7071484
2904,29_20210421_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,29293,15/03/2021,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,1,188415,6771290
2905,50_20210427_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,50605,22/03/2021,No,NA,1,376785,6882542
2906,74_20210726_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,74218,20/05/2021,Yes,LAC_LEMAN_RIVE_FRANCAISE,1,971967,6594171
2907,45_20210726-A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,45282,07/04/2021,No,NA,1,612515,6750895
2908,41_20210729_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,41231,11/06/2021,Yes,LA_SOLOGNE,1,618428,6713798
2909,02_20181029_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,2691,23/08/2018,No,NA,3,720072,6972482
2910,22_20170126_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,22113,26/01/2017,No,NA,1,224416,6869378
2911,29_20170208_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,29140,08/02/2017,Yes,RADE_DE_BREST,1,160049,6834236
2912,29_20181210_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,29256,21/11/2018,Yes,RADE_DE_BREST,9,160063,6814939
2913,35_20170220_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,35173,20/02/2017,No,NA,1,351892,6801824
2914,41_20181029_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,41159,20/08/2018,Yes,LA_SOLOGNE,1,609606,6716519
2915,42_20190716_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,42304,13/06/2019,Yes,PLAINE_DU_FOREZ,1,792585,6494774
2916,42_20190717_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,42094,11/06/2019,Yes,PLAINE_DU_FOREZ,2,795285,6515811
3068,31_20221201_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,31569,24/11/2022,No,NA,1,619377,6258886
3069,33_20221201_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,33068,21/11/2022,No,NA,1,422890,6368995
3070,66_20221201_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,66115,21/11/2022,No,NA,1,689532,6158306
3071,72_20221206_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,72026,22/11/2022,No,NA,1,501777,6785833
3072,29_20221215_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,29042,03/11/2022,Yes,RADE_DE_BREST,1,147475,6820760
3073,44_20221215_B,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,44211,15/11/2022,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,1,285931,6708326
3074,50_20221219_A,negative,Mouette_tridactyle,362282,Larus_tridactyla,Laridae,50565,18/11/2022,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,372441,6859743
229,49_20220127_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,49365,06/12/2021,No,NA,1,449418,6677512
3696,81_20200228_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,81099,30/11/2019,No,NA,1,610857,6313786
18,44_20210212_C,negative,Aigrette_garzette,2499,Ardea_garzetta,Ardeidae,44097,27/01/2021,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,2,287796,6714419
230,01_20220322_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,1344,25/01/2022,Yes,LA_DOMBES,1,868492,6570373
231,44_20220324_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,44012,18/01/2022,Yes,BAIE_DE_BOURGNEUF_ET_NOIRMOUTIER,1,318280,6677479
3541,44_20230110_J,negative,Sarcelle_d_hiver,1958,Anas_crecca,Anatidae,44123,14/09/2022,Yes,VALLEE_DE_VILAINE,3,341289,6743210
3542,80_20230112_B,negative,Sarcelle_d_hiver,1958,Anas_crecca,Anatidae,80713,17/09/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
1070,59_20181113_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,59130,04/11/2018,No,NA,1,645731,7088907
1071,59_20190125_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,59592,11/01/2019,No,NA,3,704273,7041885
1072,59_20190225_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,59592,13/02/2019,No,NA,5,704273,7041885
1073,60_20170503_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,60574,07/04/2017,No,NA,1,648098,6917743
1074,60_20170522_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,60574,07/04/2017,No,NA,1,648098,6917743
1075,60_20181019_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,60574,14/09/2018,No,NA,1,648098,6917743
1076,60_20190124_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,60310,26/10/2018,No,NA,1,627656,6932168
1077,60_20190808_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,60574,18/09/2018,No,NA,1,648098,6917743
1078,61_20181113_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,61153,04/11/2018,No,NA,1,471430,6850832
1079,62_20160318_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,62765,18/03/2016,Yes,LES_MARAIS_DU_PAS_DE_CALAIS,1,648030,7075178
138,34_20230130_AC,negative,Bondree_apivore,2834,Falco_apivorus,Accipitridae,34128,04/10/2022,No,NA,12,758415,6314504
140,10_20220928_A,negative,Busard_cendre,2887,Circus_pygargus,Accipitridae,10145,01/06/2022,No,NA,1,754777,6803686
139,63_20221027_B,negative,Bruant_jaune,4657,Emberiza_citrinella,Emberizidae,63163,09/08/2022,No,NA,1,682760,6518728
3804,50_20170522_A,negative,Vanneau_huppe,3189,Tringa_vanellus,Charadriidae,50576,29/01/2017,No,NA,2,350425,6950950
3805,80_20221128_E,negative,Vanneau_huppe,3189,Tringa_vanellus,Charadriidae,80713,30/08/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
3806,45_20221107_B,negative,Vanneau_huppe,3189,Tringa_vanellus,Charadriidae,45266,13/07/2022,No,NA,1,620189,6779567
3810,31_20220310_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,31504,24/11/2021,No,NA,1,523377,6228082
3811,31_20220310_B,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,31199,02/12/2021,No,NA,1,509467,6208628
3807,44_20221118_A,negative,Vanneau_huppe,3189,Tringa_vanellus,Charadriidae,44052,09/08/2022,Yes,ESTUAIRE_DE_LA_LOIRE,2,318284,6704056
3808,80_20221123_A,negative,Vanneau_huppe,3189,Tringa_vanellus,Charadriidae,80713,01/08/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
3809,80_20221129_J,negative,Vanneau_huppe,3189,Tringa_vanellus,Charadriidae,80713,23/08/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
3812,26_20220117_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,26154,29/10/2021,No,NA,1,911612,6350571
3813,26_20220117_B,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,26154,29/10/2021,No,NA,1,911612,6350571
3814,11_20220629_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,11213,11/06/2022,No,NA,1,670643,6203643
3815,12_20220810_A,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,12293,12/05/2022,No,NA,1,724199,6342204
3816,48_20220810_B,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,48176,17/05/2022,No,NA,1,721748,6347754
3817,48_20220810_C,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,48176,15/05/2022,No,NA,1,721748,6347754
3818,12_20220811_A,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,12293,19/05/2022,No,NA,1,724199,6342204
3819,12_20220811_B,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,12160,06/05/2022,No,NA,1,715296,6346449
3820,12_20220811_C,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,12204,09/05/2022,No,NA,1,720565,6334500
3821,64_20220817_A,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,64014,12/05/2022,No,NA,1,335556,6254860
3822,65_20220817_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,65032,14/01/2022,No,NA,1,435866,6210721
3823,40_20220817_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,40292,16/05/2022,Yes,ETANGS_ET_MARAIS_DU_LITTORAL_SUD_LANDAIS,1,351186,6288776
3824,26_20220817_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,26137,28/05/2022,No,NA,1,864335,6392328
3825,06_20220818_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,6050,19/05/2022,No,NA,1,1024757,6307808
3826,48_20220830_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,48141,07/06/2022,No,NA,1,733124,6357965
3827,26_20220914_A,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,26376,09/05/2022,No,NA,2,882874,6374552
3828,26_20220914_B,HP,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,26376,03/05/2022,No,NA,1,882874,6374552
3829,11_20221124_B,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,11001,22/09/2022,No,NA,1,662054,6237546
3442,50_20220119_G,negative,Pingouin_torda,3388,Alca_torda,Alcidae,50403,28/10/2021,No,NA,1,367783,6906024
3830,48_20221124_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,48096,02/11/2022,No,NA,1,734468,6342109
3831,65_20221215_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,65017,02/09/2022,No,NA,1,471343,6191475
3832,64_20221215_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,64104,28/08/2022,No,NA,1,407437,6218954
3833,64_20221215_B,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,64006,16/09/2022,No,NA,1,408311,6214830
3834,65_20221215_C,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,65029,23/09/2022,No,NA,1,443988,6213087
3835,66_20221216_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,66052,06/11/2022,No,NA,1,651932,6166482
3836,64_20230105_D,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,64463,07/11/2022,No,NA,1,423902,6234891
3837,34_20230106_A,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,34301,20/08/2022,Yes,ETANGS_DE_THAU_ET_DE_BAGNAS,1,755113,6257017
3838,34_20230106_C,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,34214,25/08/2022,No,NA,1,721983,6264634
3839,34_20230106_D,negative,Vautour_fauve,2860,Gyps_fulvus,Accipitridae,34152,07/08/2022,No,NA,1,762987,6299926
3840,64_20221102_A,negative,Vautour_moine,2869,Aegypius_monachus,Accipitridae,64062,28/08/2022,No,NA,1,417534,6228770
3841,48_20230214_A,negative,Vautour_moine,2869,Aegypius_monachus,Accipitridae,48096,31/10/2022,No,NA,1,734468,6342109
3842,64_20221215_C,negative,Vautour_percnoptere,2856,Neophron_percnopterus,Accipitridae,64433,30/06/2022,No,NA,1,400077,6220221
3843,29_20210516_B,negative,Verdier_d_Europe,4580,Carduelis_chloris,Fringillidae,29167,09/04/2021,No,NA,1,157659,6789214
3844,35_20210524_A,negative,Verdier_d_Europe,4580,Carduelis_chloris,Fringillidae,35095,27/04/2021,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,349869,6836754
3845,35_20210725_A,negative,Verdier_d_Europe,4580,Carduelis_chloris,Fringillidae,35272,20/05/2021,Yes,ZH_ENTRE_VITRE_ET_LAVAL,9,388897,6775456
3846,80_20210726_A,negative,Verdier_d_Europe,4580,Carduelis_chloris,Fringillidae,80083,26/05/2021,No,NA,1,630179,6961065
3847,22_20170428_A,negative,Verdier_d_Europe,4580,Carduelis_chloris,Fringillidae,22060,16/04/2017,No,NA,1,273245,6814989
3848,33_20170228_B,negative,Verdier_d_Europe,4580,Carduelis_chloris,Fringillidae,33354,28/02/2017,No,NA,2,478546,6409750
3849,37_20170410_A,negative,Verdier_d_Europe,4580,Carduelis_chloris,Fringillidae,37140,05/04/2017,No,NA,2,508121,6660354
